Financial_ID,PO_ID,Vendor_ID,Hospital_ID,Department_ID,Cost_Center,Invoice_Number,Invoice_Date,Payment_Due_Date,Payment_Date,Transaction_Date,Expense_Category,Expense_Type,Budget_Amount,Actual_Amount,Variance,Variance_Percentage,Payment_Method,Payment_Status,Fiscal_Year,Fiscal_Quarter,Budget_Status
FIN000611,PO000611,V006,H003,D0058,CC1018,INV-2025-000611,2025-06-08,2025-08-07,2025-08-06,2025-06-07,Administration,CAPEX,229502.63,212281.19,-17221.44,-7.5,ACH,Paid,FY2025,Q2,Within Budget
FIN000612,PO000612,V004,H005,D0095,CC1015,INV-2025-000612,2025-09-21,2025-11-05,2025-11-27,2025-09-21,Laboratory,OPEX,23881.83,25876.25,1994.42,8.35,Wire Transfer,Overdue,FY2025,Q3,Over Budget
FIN000613,PO000613,V012,H002,D0026,CC1006,INV-2024-000613,2024-12-28,2025-02-26,2025-02-21,2024-12-26,Administration,CAPEX,10411.15,10065.53,-345.62,-3.32,Wire Transfer,Paid,FY2024,Q4,Within Budget
FIN000614,PO000614,V003,H005,D0094,CC1014,INV-2023-000614,2023-12-03,2024-01-02,2023-12-29,2023-12-02,Medical Supplies,OPEX,9530.98,9811.31,280.33,2.94,Wire Transfer,Paid,FY2023,Q4,Over Budget
FIN000615,PO000615,V004,H004,D0069,CC1009,INV-2023-000615,2023-12-08,2024-01-22,2024-01-20,2023-12-06,Administration,OPEX,7007.92,7027.79,19.87,0.28,UPI,Paid,FY2023,Q4,Over Budget
FIN000616,PO000616,V006,H004,D0063,CC1003,INV-2023-000616,2023-07-19,2023-09-17,2023-09-19,2023-07-17,Medical Supplies,CAPEX,3071500.29,3030969.02,-40531.27,-1.32,ACH,Partially Paid,FY2023,Q3,Within Budget
FIN000617,PO000617,V008,H002,D0035,CC1015,INV-2025-000617,2025-04-27,2025-06-26,2025-06-24,2025-04-24,Equipment,CAPEX,2900810.69,2744038.24,-156772.45,-5.4,Cheque,Paid,FY2025,Q2,Within Budget
FIN000618,PO000618,V006,H005,D0088,CC1008,INV-2024-000618,2024-03-11,2024-05-10,,2024-03-09,Laboratory,OPEX,3599742.51,3626689.99,26947.48,0.75,ACH,Pending,FY2024,Q1,Over Budget
FIN000619,PO000619,V011,H002,D0030,CC1010,INV-2023-000619,2023-04-02,2023-06-01,2023-06-10,2023-04-02,Administration,OPEX,41709.23,40529.41,-1179.82,-2.83,Wire Transfer,Overdue,FY2023,Q2,Within Budget
FIN000620,PO000620,V002,H001,D0017,CC1017,INV-2024-000620,2024-08-02,2024-09-16,,2024-08-02,Medical Supplies,OPEX,263495.75,251737.37,-11758.38,-4.46,UPI,Pending,FY2024,Q3,Within Budget
FIN000621,PO000621,V010,H003,D0048,CC1008,INV-2023-000621,2023-06-04,2023-07-19,2023-07-27,2023-06-03,Pharmacy,CAPEX,6275.51,6178.02,-97.49,-1.55,ACH,Partially Paid,FY2023,Q2,Within Budget
FIN000622,PO000622,V011,H004,D0080,CC1020,INV-2024-000622,2024-08-06,2024-10-05,2024-10-28,2024-08-05,Pharmacy,OPEX,13428.08,13798.38,370.3,2.76,Cheque,Overdue,FY2024,Q3,Over Budget
FIN000623,PO000623,V006,H002,D0033,CC1013,INV-2024-000623,2024-01-16,2024-03-16,2024-03-12,2024-01-16,Medical Supplies,OPEX,14912269.95,14908920.9,-3349.05,-0.02,UPI,Paid,FY2024,Q1,Within Budget
FIN000624,PO000624,V008,H001,D0015,CC1015,INV-2023-000624,2023-09-22,2023-11-21,2023-11-20,2023-09-21,Administration,OPEX,2054513.02,1981528.7,-72984.32,-3.55,Cheque,Paid,FY2023,Q3,Within Budget
FIN000625,PO000625,V003,H005,D0089,CC1009,INV-2024-000625,2024-05-21,2024-06-20,2024-06-17,2024-05-21,Equipment,OPEX,13575.44,12479.32,-1096.12,-8.07,Wire Transfer,Paid,FY2024,Q2,Within Budget
FIN000626,PO000626,V006,H002,D0023,CC1003,INV-2023-000626,2023-09-16,2023-11-15,,2023-09-16,Administration,CAPEX,7285049.03,7480384.02,195334.99,2.68,Cheque,Pending,FY2023,Q3,Over Budget
FIN000627,PO000627,V001,H001,D0010,CC1010,INV-2024-000627,2024-10-22,2024-11-21,2024-11-27,2024-10-19,Pharmacy,OPEX,58317.87,58673.74,355.87,0.61,UPI,Overdue,FY2024,Q4,Over Budget
FIN000628,PO000628,V006,H005,D0092,CC1012,INV-2024-000628,2024-08-30,2024-10-29,2024-11-11,2024-08-28,Administration,OPEX,20734877.69,20195390.23,-539487.46,-2.6,Cheque,Overdue,FY2024,Q3,Within Budget
FIN000629,PO000629,V012,H004,D0066,CC1006,INV-2024-000629,2024-01-24,2024-03-24,2024-03-24,2024-01-22,Administration,CAPEX,7437.31,7215.54,-221.77,-2.98,Cheque,Paid,FY2024,Q1,Within Budget
FIN000630,PO000630,V012,H004,D0061,CC1001,INV-2024-000630,2024-02-16,2024-04-16,2024-04-14,2024-02-15,Pharmacy,CAPEX,16492.76,15068.28,-1424.48,-8.64,Cheque,Paid,FY2024,Q1,Within Budget
FIN000631,PO000631,V008,H003,D0043,CC1003,INV-2024-000631,2024-05-07,2024-07-06,2024-07-05,2024-05-07,Laboratory,OPEX,10263632.29,9525992.86,-737639.43,-7.19,ACH,Paid,FY2024,Q2,Within Budget
FIN000632,PO000632,V004,H004,D0071,CC1011,INV-2023-000632,2023-06-23,2023-08-07,2023-08-06,2023-06-21,Equipment,CAPEX,2147.36,2345.77,198.41,9.24,UPI,Paid,FY2023,Q2,Over Budget
FIN000633,PO000633,V011,H001,D0010,CC1010,INV-2024-000633,2024-10-27,2024-12-26,,2024-10-27,Laboratory,CAPEX,23382.14,22408.26,-973.88,-4.17,Bank Transfer,Pending,FY2024,Q4,Within Budget
FIN000634,PO000634,V012,H003,D0046,CC1006,INV-2024-000634,2024-04-18,2024-06-17,2024-06-13,2024-04-15,Equipment,CAPEX,25597.98,25692.96,94.98,0.37,Bank Transfer,Paid,FY2024,Q2,Over Budget
FIN000635,PO000635,V002,H005,D0082,CC1002,INV-2025-000635,2025-11-09,2025-12-24,2025-12-23,2025-11-08,Equipment,OPEX,231156.79,243647.61,12490.82,5.4,UPI,Paid,FY2025,Q4,Over Budget
FIN000636,PO000636,V003,H004,D0065,CC1005,INV-2025-000636,2025-12-08,2026-01-07,2026-01-06,2025-12-07,Administration,CAPEX,24743.21,26623.55,1880.34,7.6,UPI,Paid,FY2025,Q4,Over Budget
FIN000637,PO000637,V007,H002,D0023,CC1003,INV-2023-000637,2023-08-23,2023-10-22,2023-11-05,2023-08-23,Medical Supplies,OPEX,23209881.28,21218547.4,-1991333.88,-8.58,Cheque,Overdue,FY2023,Q3,Within Budget
FIN000638,PO000638,V009,H004,D0079,CC1019,INV-2024-000638,2024-05-17,2024-07-01,2024-07-11,2024-05-14,Equipment,CAPEX,62156.17,60859.55,-1296.62,-2.09,UPI,Overdue,FY2024,Q2,Within Budget
FIN000639,PO000639,V011,H001,D0005,CC1005,INV-2025-000639,2025-06-04,2025-08-03,2025-07-30,2025-06-03,Pharmacy,OPEX,14098.34,15183.3,1084.96,7.7,Wire Transfer,Paid,FY2025,Q2,Over Budget
FIN000640,PO000640,V008,H002,D0029,CC1009,INV-2024-000640,2024-08-22,2024-10-21,2024-10-18,2024-08-22,Equipment,OPEX,35239143.1,32494334.06,-2744809.04,-7.79,Bank Transfer,Paid,FY2024,Q3,Within Budget
FIN000641,PO000641,V003,H005,D0100,CC1020,INV-2024-000641,2024-07-15,2024-08-14,2024-09-07,2024-07-12,Medical Supplies,OPEX,9705.3,10319.63,614.33,6.33,Cheque,Overdue,FY2024,Q3,Over Budget
FIN000642,PO000642,V002,H004,D0078,CC1018,INV-2023-000642,2023-01-30,2023-03-16,2023-04-07,2023-01-30,Administration,OPEX,313881.51,290544.5,-23337.01,-7.43,Bank Transfer,Overdue,FY2023,Q1,Within Budget
FIN000643,PO000643,V002,H003,D0055,CC1015,INV-2024-000643,2024-09-19,2024-11-03,2024-11-11,2024-09-18,Medical Supplies,CAPEX,281386.31,282389.3,1002.99,0.36,UPI,Partially Paid,FY2024,Q3,Over Budget
FIN000644,PO000644,V012,H002,D0034,CC1014,INV-2024-000644,2024-04-04,2024-06-03,,2024-04-04,Laboratory,OPEX,17945.65,18234.91,289.26,1.61,Cheque,Pending,FY2024,Q2,Over Budget
FIN000645,PO000645,V012,H003,D0044,CC1004,INV-2025-000645,2025-01-31,2025-04-01,2025-03-27,2025-01-28,Administration,OPEX,23961.82,22650.13,-1311.69,-5.47,Cheque,Paid,FY2025,Q1,Within Budget
FIN000646,PO000646,V002,H004,D0080,CC1020,INV-2024-000646,2024-02-25,2024-04-10,,2024-02-22,Medical Supplies,CAPEX,63166.18,68156.85,4990.67,7.9,UPI,Pending,FY2024,Q1,Over Budget
FIN000647,PO000647,V006,H001,D0018,CC1018,INV-2023-000647,2023-07-05,2023-09-03,2023-09-03,2023-07-02,Medical Supplies,OPEX,42567676.09,39584830.0,-2982846.09,-7.01,UPI,Paid,FY2023,Q3,Within Budget
FIN000648,PO000648,V012,H002,D0039,CC1019,INV-2024-000648,2024-12-12,2025-02-10,,2024-12-11,Pharmacy,CAPEX,31170.03,34578.09,3408.06,10.93,Wire Transfer,Pending,FY2024,Q4,Over Budget
FIN000649,PO000649,V011,H002,D0024,CC1004,INV-2024-000649,2024-10-25,2024-12-24,,2024-10-22,Pharmacy,CAPEX,11645.53,12640.1,994.57,8.54,UPI,Pending,FY2024,Q4,Over Budget
FIN000650,PO000650,V005,H003,D0059,CC1019,INV-2025-000650,2025-07-26,2025-09-24,2025-09-19,2025-07-24,Laboratory,OPEX,20412790.02,20729699.25,316909.23,1.55,Cheque,Paid,FY2025,Q3,Over Budget
FIN000651,PO000651,V012,H004,D0072,CC1012,INV-2024-000651,2024-05-16,2024-07-15,2024-07-11,2024-05-13,Administration,CAPEX,18535.74,18344.57,-191.17,-1.03,Wire Transfer,Paid,FY2024,Q2,Within Budget
FIN000652,PO000652,V010,H004,D0072,CC1012,INV-2023-000652,2023-06-01,2023-07-16,,2023-05-30,Laboratory,OPEX,6178.47,5628.55,-549.92,-8.9,Bank Transfer,Pending,FY2023,Q2,Within Budget
FIN000653,PO000653,V010,H005,D0083,CC1003,INV-2024-000653,2024-07-08,2024-08-22,,2024-07-05,Equipment,OPEX,793.88,756.39,-37.49,-4.72,ACH,Pending,FY2024,Q3,Within Budget
FIN000654,PO000654,V008,H002,D0021,CC1001,INV-2024-000654,2024-05-09,2024-07-08,2024-08-01,2024-05-07,Medical Supplies,OPEX,15063349.85,15038255.38,-25094.47,-0.17,Cheque,Overdue,FY2024,Q2,Within Budget
FIN000655,PO000655,V009,H004,D0065,CC1005,INV-2023-000655,2023-03-10,2023-04-24,2023-05-03,2023-03-10,Laboratory,CAPEX,82236.57,75245.23,-6991.34,-8.5,Bank Transfer,Overdue,FY2023,Q1,Within Budget
FIN000656,PO000656,V006,H002,D0036,CC1016,INV-2025-000656,2025-07-19,2025-09-17,2025-09-13,2025-07-18,Medical Supplies,CAPEX,3305505.49,3621217.38,315711.89,9.55,Cheque,Paid,FY2025,Q3,Over Budget
FIN000657,PO000657,V007,H005,D0095,CC1015,INV-2025-000657,2025-01-13,2025-03-14,,2025-01-11,Administration,OPEX,16860696.28,16484952.8,-375743.48,-2.23,ACH,Pending,FY2025,Q1,Within Budget
FIN000658,PO000658,V012,H003,D0056,CC1016,INV-2024-000658,2024-07-05,2024-09-03,2024-08-29,2024-07-02,Administration,CAPEX,28075.11,27308.87,-766.24,-2.73,ACH,Paid,FY2024,Q3,Within Budget
FIN000659,PO000659,V007,H003,D0056,CC1016,INV-2024-000659,2024-09-10,2024-11-09,2024-11-04,2024-09-09,Medical Supplies,CAPEX,1248536.01,1376977.94,128441.93,10.29,ACH,Paid,FY2024,Q3,Over Budget
FIN000660,PO000660,V010,H001,D0003,CC1003,INV-2023-000660,2023-02-07,2023-03-24,2023-03-22,2023-02-06,Laboratory,CAPEX,2959.39,2870.4,-88.99,-3.01,Cheque,Paid,FY2023,Q1,Within Budget
FIN000661,PO000661,V002,H005,D0100,CC1020,INV-2024-000661,2024-02-06,2024-03-22,2024-03-17,2024-02-05,Medical Supplies,OPEX,177705.91,181131.06,3425.15,1.93,UPI,Paid,FY2024,Q1,Over Budget
FIN000662,PO000662,V011,H004,D0075,CC1015,INV-2024-000662,2024-04-15,2024-06-14,2024-06-12,2024-04-13,Equipment,OPEX,21178.6,22132.54,953.94,4.5,Cheque,Paid,FY2024,Q2,Over Budget
FIN000663,PO000663,V009,H002,D0026,CC1006,INV-2026-000663,2026-01-08,2026-02-22,2026-02-19,2026-01-08,Administration,OPEX,131240.46,120853.94,-10386.52,-7.91,UPI,Paid,FY2026,Q1,Within Budget
FIN000664,PO000664,V010,H001,D0018,CC1018,INV-2024-000664,2024-08-31,2024-10-15,2024-10-15,2024-08-29,Administration,CAPEX,2570.46,2810.85,240.39,9.35,UPI,Paid,FY2024,Q3,Over Budget
FIN000665,PO000665,V010,H001,D0017,CC1017,INV-2024-000665,2024-11-01,2024-12-16,,2024-10-30,Laboratory,CAPEX,3362.57,3164.39,-198.18,-5.89,ACH,Pending,FY2024,Q4,Within Budget
FIN000666,PO000666,V004,H002,D0039,CC1019,INV-2023-000666,2023-08-09,2023-09-23,,2023-08-06,Administration,OPEX,18233.54,17340.59,-892.95,-4.9,Cheque,Pending,FY2023,Q3,Within Budget
FIN000667,PO000667,V010,H001,D0005,CC1005,INV-2023-000667,2023-07-18,2023-09-01,2023-08-31,2023-07-18,Equipment,CAPEX,27720.0,30024.25,2304.25,8.31,Cheque,Paid,FY2023,Q3,Over Budget
FIN000668,PO000668,V007,H001,D0006,CC1006,INV-2025-000668,2025-11-14,2026-01-13,,2025-11-14,Pharmacy,OPEX,431969.36,395906.57,-36062.79,-8.35,Wire Transfer,Pending,FY2025,Q4,Within Budget
FIN000669,PO000669,V007,H004,D0061,CC1001,INV-2023-000669,2023-11-21,2024-01-20,2024-01-19,2023-11-19,Laboratory,CAPEX,17204291.15,18728778.39,1524487.24,8.86,Wire Transfer,Paid,FY2023,Q4,Over Budget
FIN000670,PO000670,V004,H001,D0006,CC1006,INV-2024-000670,2024-02-08,2024-03-24,2024-03-19,2024-02-06,Equipment,CAPEX,3391.36,3593.63,202.27,5.96,ACH,Paid,FY2024,Q1,Over Budget
FIN000671,PO000671,V009,H002,D0036,CC1016,INV-2025-000671,2025-07-10,2025-08-24,2025-09-04,2025-07-09,Equipment,OPEX,136785.69,144445.3,7659.61,5.6,ACH,Overdue,FY2025,Q3,Over Budget
FIN000672,PO000672,V002,H003,D0060,CC1020,INV-2025-000672,2025-09-11,2025-10-26,2025-10-26,2025-09-09,Medical Supplies,OPEX,113743.4,106574.46,-7168.94,-6.3,Cheque,Paid,FY2025,Q3,Within Budget
FIN000673,PO000673,V004,H005,D0088,CC1008,INV-2024-000673,2024-06-13,2024-07-28,2024-08-13,2024-06-13,Administration,CAPEX,4638.76,4535.51,-103.25,-2.23,Cheque,Overdue,FY2024,Q2,Within Budget
FIN000674,PO000674,V008,H003,D0047,CC1007,INV-2023-000674,2023-09-14,2023-11-13,2023-11-09,2023-09-12,Pharmacy,CAPEX,20214423.08,18723572.82,-1490850.26,-7.38,ACH,Paid,FY2023,Q3,Within Budget
FIN000675,PO000675,V006,H004,D0071,CC1011,INV-2025-000675,2025-04-10,2025-06-09,2025-06-06,2025-04-09,Laboratory,OPEX,2380003.66,2266597.02,-113406.64,-4.76,UPI,Paid,FY2025,Q2,Within Budget
FIN000676,PO000676,V010,H005,D0084,CC1004,INV-2025-000676,2025-02-13,2025-03-30,2025-03-30,2025-02-12,Administration,CAPEX,31850.29,32853.72,1003.43,3.15,Wire Transfer,Paid,FY2025,Q1,Over Budget
FIN000677,PO000677,V007,H005,D0086,CC1006,INV-2023-000677,2023-05-31,2023-07-30,,2023-05-31,Laboratory,OPEX,17807444.0,17158143.64,-649300.36,-3.65,Wire Transfer,Pending,FY2023,Q2,Within Budget
FIN000678,PO000678,V001,H001,D0016,CC1016,INV-2025-000678,2025-10-06,2025-11-05,2025-11-03,2025-10-04,Equipment,CAPEX,275775.36,283626.0,7850.64,2.85,Cheque,Paid,FY2025,Q4,Over Budget
FIN000679,PO000679,V012,H004,D0068,CC1008,INV-2024-000679,2024-02-16,2024-04-16,2024-04-13,2024-02-14,Laboratory,OPEX,3828.87,3507.24,-321.63,-8.4,Cheque,Paid,FY2024,Q1,Within Budget
FIN000680,PO000680,V005,H002,D0026,CC1006,INV-2025-000680,2025-10-18,2025-12-17,2025-12-14,2025-10-16,Pharmacy,CAPEX,30629755.59,29447652.45,-1182103.14,-3.86,ACH,Paid,FY2025,Q4,Within Budget
FIN000681,PO000681,V011,H004,D0064,CC1004,INV-2024-000681,2025-01-01,2025-03-02,2025-03-15,2024-12-31,Equipment,CAPEX,24074.06,23735.08,-338.98,-1.41,Cheque,Overdue,FY2024,Q4,Within Budget
FIN000682,PO000682,V003,H002,D0034,CC1014,INV-2025-000682,2025-12-29,2026-01-28,2026-01-28,2025-12-28,Equipment,CAPEX,18628.94,19834.63,1205.69,6.47,Cheque,Paid,FY2025,Q4,Over Budget
FIN000683,PO000683,V006,H001,D0018,CC1018,INV-2023-000683,2023-01-26,2023-03-27,,2023-01-24,Pharmacy,CAPEX,12733459.17,13737767.79,1004308.62,7.89,UPI,Pending,FY2023,Q1,Over Budget
FIN000684,PO000684,V011,H004,D0070,CC1010,INV-2024-000684,2024-11-01,2024-12-31,2024-12-26,2024-11-01,Equipment,OPEX,13617.75,12706.68,-911.07,-6.69,ACH,Paid,FY2024,Q4,Within Budget
FIN000685,PO000685,V004,H005,D0095,CC1015,INV-2024-000685,2024-08-14,2024-09-28,2024-10-06,2024-08-11,Laboratory,CAPEX,2939.56,2765.96,-173.6,-5.91,Wire Transfer,Overdue,FY2024,Q3,Within Budget
FIN000686,PO000686,V008,H004,D0079,CC1019,INV-2023-000686,2023-04-24,2023-06-23,2023-06-20,2023-04-22,Medical Supplies,CAPEX,15316206.33,15754295.41,438089.08,2.86,UPI,Paid,FY2023,Q2,Over Budget
FIN000687,PO000687,V001,H004,D0079,CC1019,INV-2023-000687,2023-07-28,2023-08-27,2023-08-31,2023-07-27,Pharmacy,CAPEX,246389.94,262175.08,15785.14,6.41,UPI,Partially Paid,FY2023,Q3,Over Budget
FIN000688,PO000688,V006,H002,D0038,CC1018,INV-2025-000688,2025-02-11,2025-04-12,2025-04-29,2025-02-08,Administration,CAPEX,18670601.67,18717418.63,46816.96,0.25,Cheque,Overdue,FY2025,Q1,Over Budget
FIN000689,PO000689,V009,H004,D0063,CC1003,INV-2023-000689,2023-07-01,2023-08-15,2023-09-09,2023-06-30,Pharmacy,CAPEX,70160.41,68359.65,-1800.76,-2.57,UPI,Overdue,FY2023,Q2,Within Budget
FIN000690,PO000690,V009,H002,D0022,CC1002,INV-2023-000690,2023-05-14,2023-06-28,2023-06-26,2023-05-14,Equipment,CAPEX,77003.56,75915.87,-1087.69,-1.41,Wire Transfer,Paid,FY2023,Q2,Within Budget
FIN000691,PO000691,V008,H003,D0051,CC1011,INV-2024-000691,2024-04-10,2024-06-09,2024-06-06,2024-04-08,Pharmacy,CAPEX,10349091.38,10041786.41,-307304.97,-2.97,Wire Transfer,Paid,FY2024,Q2,Within Budget
FIN000692,PO000692,V005,H003,D0055,CC1015,INV-2024-000692,2024-02-25,2024-04-25,2024-04-24,2024-02-22,Medical Supplies,OPEX,22055883.06,21014026.54,-1041856.52,-4.72,ACH,Paid,FY2024,Q1,Within Budget
FIN000693,PO000693,V002,H003,D0057,CC1017,INV-2025-000693,2025-01-18,2025-03-04,2025-03-01,2025-01-18,Medical Supplies,OPEX,142571.19,138096.25,-4474.94,-3.14,Bank Transfer,Paid,FY2025,Q1,Within Budget
FIN000694,PO000694,V002,H003,D0044,CC1004,INV-2025-000694,2025-11-15,2025-12-30,2025-12-30,2025-11-12,Laboratory,OPEX,388287.78,357092.62,-31195.16,-8.03,Bank Transfer,Paid,FY2025,Q4,Within Budget
FIN000695,PO000695,V004,H004,D0077,CC1017,INV-2024-000695,2024-10-17,2024-12-01,2024-11-28,2024-10-16,Pharmacy,OPEX,3314.45,3479.77,165.32,4.99,ACH,Paid,FY2024,Q4,Over Budget
FIN000696,PO000696,V010,H004,D0065,CC1005,INV-2024-000696,2024-05-25,2024-07-09,2024-07-08,2024-05-22,Administration,OPEX,3707.15,3538.98,-168.17,-4.54,Bank Transfer,Paid,FY2024,Q2,Within Budget
FIN000697,PO000697,V005,H004,D0073,CC1013,INV-2025-000697,2025-08-12,2025-10-11,2025-10-26,2025-08-10,Laboratory,CAPEX,20198378.17,22268674.67,2070296.5,10.25,UPI,Overdue,FY2025,Q3,Over Budget
FIN000698,PO000698,V004,H002,D0024,CC1004,INV-2025-000698,2025-12-05,2026-01-19,2026-01-14,2025-12-02,Administration,OPEX,24810.08,22824.96,-1985.12,-8.0,UPI,Paid,FY2025,Q4,Within Budget
FIN000699,PO000699,V001,H005,D0081,CC1001,INV-2024-000699,2024-10-14,2024-11-13,2024-11-08,2024-10-11,Administration,CAPEX,212029.87,207970.93,-4058.94,-1.91,Wire Transfer,Paid,FY2024,Q4,Within Budget
FIN000700,PO000700,V011,H001,D0004,CC1004,INV-2023-000700,2023-04-09,2023-06-08,2023-06-27,2023-04-08,Pharmacy,CAPEX,29041.33,29148.29,106.96,0.37,Cheque,Overdue,FY2023,Q2,Over Budget
FIN000701,PO000701,V010,H002,D0033,CC1013,INV-2024-000701,2024-05-10,2024-06-24,2024-06-20,2024-05-08,Equipment,CAPEX,2672.89,2807.77,134.88,5.05,Wire Transfer,Paid,FY2024,Q2,Over Budget
FIN000702,PO000702,V007,H002,D0021,CC1001,INV-2024-000702,2024-11-25,2025-01-24,,2024-11-25,Laboratory,CAPEX,57315673.84,57670950.48,355276.64,0.62,Wire Transfer,Pending,FY2024,Q4,Over Budget
FIN000703,PO000703,V002,H001,D0009,CC1009,INV-2023-000703,2023-04-04,2023-05-19,,2023-04-01,Administration,OPEX,282120.85,312832.73,30711.88,10.89,Bank Transfer,Pending,FY2023,Q2,Over Budget
FIN000704,PO000704,V007,H004,D0073,CC1013,INV-2025-000704,2025-07-08,2025-09-06,2025-09-02,2025-07-07,Laboratory,CAPEX,13221442.86,13095173.45,-126269.41,-0.96,ACH,Paid,FY2025,Q3,Within Budget
FIN000705,PO000705,V003,H002,D0025,CC1005,INV-2023-000705,2023-05-01,2023-05-31,2023-06-12,2023-04-28,Pharmacy,OPEX,7626.29,8176.98,550.69,7.22,Cheque,Overdue,FY2023,Q2,Over Budget
FIN000706,PO000706,V007,H002,D0035,CC1015,INV-2025-000706,2025-11-22,2026-01-21,2026-01-16,2025-11-20,Administration,CAPEX,10374229.08,10120561.23,-253667.85,-2.45,Cheque,Paid,FY2025,Q4,Within Budget
FIN000707,PO000707,V007,H002,D0026,CC1006,INV-2025-000707,2025-11-23,2026-01-22,2026-01-20,2025-11-23,Medical Supplies,CAPEX,26450524.05,28210879.39,1760355.34,6.66,UPI,Paid,FY2025,Q4,Over Budget
FIN000708,PO000708,V003,H002,D0027,CC1007,INV-2023-000708,2023-10-09,2023-11-08,2023-11-08,2023-10-06,Equipment,OPEX,33836.95,34159.64,322.69,0.95,UPI,Paid,FY2023,Q4,Over Budget
FIN000709,PO000709,V005,H004,D0079,CC1019,INV-2024-000709,2024-07-11,2024-09-09,2024-09-08,2024-07-11,Laboratory,OPEX,9599024.84,10613386.79,1014361.95,10.57,ACH,Paid,FY2024,Q3,Over Budget
FIN000710,PO000710,V007,H004,D0079,CC1019,INV-2025-000710,2025-10-07,2025-12-06,2025-12-04,2025-10-07,Laboratory,CAPEX,15395284.75,16769743.0,1374458.25,8.93,Cheque,Paid,FY2025,Q4,Over Budget
FIN000711,PO000711,V003,H004,D0074,CC1014,INV-2024-000711,2024-05-18,2024-06-17,,2024-05-15,Medical Supplies,CAPEX,2122.87,1930.6,-192.27,-9.06,Bank Transfer,Pending,FY2024,Q2,Within Budget
FIN000712,PO000712,V001,H003,D0050,CC1010,INV-2025-000712,2025-05-09,2025-06-08,2025-06-05,2025-05-08,Medical Supplies,CAPEX,86202.69,80660.56,-5542.13,-6.43,ACH,Paid,FY2025,Q2,Within Budget
FIN000713,PO000713,V006,H005,D0098,CC1018,INV-2024-000713,2024-10-06,2024-12-05,2024-12-10,2024-10-04,Medical Supplies,OPEX,553846.16,590178.46,36332.3,6.56,Cheque,Overdue,FY2024,Q4,Over Budget
FIN000714,PO000714,V006,H003,D0044,CC1004,INV-2025-000714,2025-07-10,2025-09-08,2025-09-08,2025-07-07,Equipment,CAPEX,20949032.71,19871122.35,-1077910.36,-5.15,Bank Transfer,Paid,FY2025,Q3,Within Budget
FIN000715,PO000715,V007,H005,D0086,CC1006,INV-2023-000715,2023-09-12,2023-11-11,2023-11-06,2023-09-11,Pharmacy,CAPEX,1555721.75,1549172.12,-6549.63,-0.42,ACH,Paid,FY2023,Q3,Within Budget
FIN000716,PO000716,V002,H005,D0084,CC1004,INV-2024-000716,2024-12-13,2025-01-27,,2024-12-13,Administration,OPEX,185955.3,181272.51,-4682.79,-2.52,Wire Transfer,Pending,FY2024,Q4,Within Budget
FIN000717,PO000717,V012,H001,D0003,CC1003,INV-2024-000717,2024-03-28,2024-05-27,2024-05-27,2024-03-26,Equipment,OPEX,8352.03,8383.5,31.47,0.38,ACH,Paid,FY2024,Q1,Over Budget
FIN000718,PO000718,V008,H004,D0061,CC1001,INV-2025-000718,2025-03-04,2025-05-03,2025-05-01,2025-03-02,Administration,OPEX,28730933.19,27986988.84,-743944.35,-2.59,Cheque,Paid,FY2025,Q1,Within Budget
FIN000719,PO000719,V010,H003,D0050,CC1010,INV-2023-000719,2023-05-08,2023-06-22,2023-07-01,2023-05-08,Laboratory,OPEX,8076.08,7634.58,-441.5,-5.47,Wire Transfer,Partially Paid,FY2023,Q2,Within Budget
FIN000720,PO000720,V010,H002,D0027,CC1007,INV-2023-000720,2023-08-22,2023-10-06,2023-10-06,2023-08-21,Administration,CAPEX,3331.37,3160.21,-171.16,-5.14,Bank Transfer,Paid,FY2023,Q3,Within Budget
FIN000721,PO000721,V012,H004,D0074,CC1014,INV-2024-000721,2024-10-30,2024-12-29,,2024-10-29,Medical Supplies,OPEX,15591.89,17097.21,1505.32,9.65,Cheque,Pending,FY2024,Q4,Over Budget
FIN000722,PO000722,V007,H005,D0093,CC1013,INV-2023-000722,2023-04-20,2023-06-19,2023-07-08,2023-04-18,Equipment,OPEX,14998590.56,15845786.72,847196.16,5.65,Cheque,Overdue,FY2023,Q2,Over Budget
FIN000723,PO000723,V006,H005,D0089,CC1009,INV-2025-000723,2025-01-02,2025-03-03,2025-03-03,2025-01-01,Laboratory,CAPEX,2410250.95,2480617.38,70366.43,2.92,UPI,Paid,FY2025,Q1,Over Budget
FIN000724,PO000724,V002,H001,D0015,CC1015,INV-2024-000724,2024-06-28,2024-08-12,2024-08-11,2024-06-25,Administration,CAPEX,224635.22,234252.96,9617.74,4.28,Wire Transfer,Paid,FY2024,Q2,Over Budget
FIN000725,PO000725,V009,H004,D0073,CC1013,INV-2024-000725,2024-12-18,2025-02-01,2025-02-25,2024-12-16,Administration,OPEX,38342.06,36639.06,-1703.0,-4.44,Bank Transfer,Overdue,FY2024,Q4,Within Budget
FIN000726,PO000726,V001,H004,D0075,CC1015,INV-2024-000726,2024-05-17,2024-06-16,2024-06-14,2024-05-14,Administration,CAPEX,130073.32,129268.3,-805.02,-0.62,Cheque,Paid,FY2024,Q2,Within Budget
