PO_Line_ID,PO_ID,Product_ID,Quantity,Unit_Cost,Line_Total
POL0003578,PO000641,P0041,58,106.03,6149.74
POL0003579,PO000641,P0129,43,27.29,1173.47
POL0003580,PO000641,P0464,26,13.51,351.26
POL0003581,PO000641,P0055,14,38.25,535.5
POL0003582,PO000641,P0153,9,14.95,134.55
POL0003583,PO000641,P0118,5,53.71,268.55
POL0003584,PO000641,P0213,32,53.33,1706.56
POL0003585,PO000642,P0112,8,640.28,5122.24
POL0003586,PO000642,P0401,73,1345.51,98222.23
POL0003587,PO000642,P0261,45,584.13,26285.85
POL0003588,PO000642,P0426,49,709.42,34761.58
POL0003589,PO000642,P0393,7,1551.06,10857.42
POL0003590,PO000642,P0134,91,1266.98,115295.18
POL0003591,PO000643,P0445,58,457.84,26554.72
POL0003592,PO000643,P0443,66,302.48,19963.68
POL0003593,PO000643,P0254,48,1359.14,65238.72
POL0003594,PO000643,P0170,71,862.82,61260.22
POL0003595,PO000643,P0272,30,1391.11,41733.3
POL0003596,PO000643,P0304,63,246.12,15505.56
POL0003597,PO000643,P0195,15,941.58,14123.7
POL0003598,PO000643,P0134,30,1266.98,38009.4
POL0003599,PO000644,P0478,37,41.59,1538.83
POL0003600,PO000644,P0441,47,49.17,2310.99
POL0003601,PO000644,P0436,12,15.81,189.72
POL0003602,PO000644,P0259,22,221.66,4876.52
POL0003603,PO000644,P0320,1,50.65,50.65
POL0003604,PO000644,P0381,24,216.39,5193.36
POL0003605,PO000644,P0455,66,61.74,4074.84
POL0003606,PO000645,P0441,40,49.17,1966.8
POL0003607,PO000645,P0455,19,61.74,1173.06
POL0003608,PO000645,P0381,39,216.39,8439.21
POL0003609,PO000645,P0400,31,100.44,3113.64
POL0003610,PO000645,P0086,28,266.01,7448.28
POL0003611,PO000645,P0436,29,15.81,458.49
POL0003612,PO000645,P0320,1,50.65,50.65
POL0003613,PO000646,P0058,84,473.54,39777.36
POL0003614,PO000646,P0261,27,584.13,15771.51
POL0003615,PO000646,P0311,66,191.03,12607.98
POL0003616,PO000647,P0091,1,174233.87,174233.87
POL0003617,PO000647,P0293,1,12874400.23,12874400.23
POL0003618,PO000647,P0012,1,7852821.88,7852821.88
POL0003619,PO000647,P0341,1,18683374.02,18683374.02
POL0003620,PO000648,P0441,62,49.17,3048.54
POL0003621,PO000648,P0478,101,41.59,4200.59
POL0003622,PO000648,P0381,25,216.39,5409.75
POL0003623,PO000648,P0455,44,61.74,2716.56
POL0003624,PO000648,P0086,32,266.01,8512.32
POL0003625,PO000648,P0259,48,221.66,10639.68
POL0003626,PO000648,P0320,1,50.65,50.65
POL0003627,PO000649,P0024,121,33.42,4043.82
POL0003628,PO000649,P0326,72,55.97,4029.84
POL0003629,PO000649,P0378,99,26.52,2625.48
POL0003630,PO000649,P0120,23,25.08,576.84
POL0003631,PO000649,P0154,24,52.13,1251.12
POL0003632,PO000649,P0388,4,28.25,113.0
POL0003633,PO000650,P0468,1,4759251.48,4759251.48
POL0003634,PO000650,P0191,25,51.19,1279.75
POL0003635,PO000650,P0240,1,14205022.41,14205022.41
POL0003636,PO000650,P0307,1,1236881.52,1236881.52
POL0003637,PO000650,P0101,1,296659.89,296659.89
POL0003638,PO000650,P0420,1,230604.2,230604.2
POL0003639,PO000651,P0154,26,50.37,1309.62
POL0003640,PO000651,P0400,57,100.44,5725.08
POL0003641,PO000651,P0436,9,15.81,142.29
POL0003642,PO000651,P0259,32,221.66,7093.12
POL0003643,PO000651,P0455,15,61.74,926.1
POL0003644,PO000651,P0320,1,50.65,50.65
POL0003645,PO000651,P0441,63,49.17,3097.71
POL0003646,PO000652,P0407,30,14.25,427.5
POL0003647,PO000652,P0362,43,18.51,795.93
POL0003648,PO000652,P0057,24,17.49,419.76
POL0003649,PO000652,P0062,42,15.86,666.12
POL0003650,PO000652,P0424,51,51.61,2632.11
POL0003651,PO000652,P0027,1,14.01,14.01
POL0003652,PO000652,P0297,8,13.41,107.28
POL0003653,PO000652,P0252,88,6.43,565.84
POL0003654,PO000653,P0100,59,7.1,418.9
POL0003655,PO000653,P0466,27,6.35,171.45
POL0003656,PO000653,P0192,4,41.51,166.04
POL0003657,PO000654,P0247,1,268124.6,268124.6
POL0003658,PO000654,P0240,1,14476882.55,14476882.55
POL0003659,PO000654,P0124,1,293248.23,293248.23
POL0003660,PO000655,P0452,56,305.58,17112.48
POL0003661,PO000655,P0349,7,394.27,2759.89
POL0003662,PO000655,P0327,41,17.15,703.15
POL0003663,PO000655,P0500,123,207.94,25576.62
POL0003664,PO000655,P0319,8,68.47,547.76
POL0003665,PO000655,P0084,99,200.65,19864.35
POL0003666,PO000655,P0359,33,263.06,8680.98
POL0003667,PO000656,P0046,1,1475081.81,1475081.81
POL0003668,PO000656,P0191,25,50.69,1267.25
POL0003669,PO000656,P0288,1,102971.49,102971.49
POL0003670,PO000656,P0354,1,696871.38,696871.38
POL0003671,PO000656,P0061,1,195323.7,195323.7
POL0003672,PO000656,P0079,1,1147387.79,1147387.79
POL0003673,PO000656,P0130,66,35.06,2313.96
POL0003674,PO000657,P0278,1,16182712.54,16182712.54
POL0003675,PO000657,P0207,1,187860.23,187860.23
POL0003676,PO000657,P0122,1,114380.03,114380.03
POL0003677,PO000658,P0259,38,221.66,8423.08
POL0003678,PO000658,P0436,17,15.81,268.77
POL0003679,PO000658,P0381,25,216.39,5409.75
POL0003680,PO000658,P0320,1,50.65,50.65
POL0003681,PO000658,P0400,31,100.44,3113.64
POL0003682,PO000658,P0086,25,266.01,6650.25
POL0003683,PO000658,P0441,69,49.17,3392.73
POL0003684,PO000659,P0007,1,112597.95,112597.95
POL0003685,PO000659,P0354,1,642479.54,642479.54
POL0003686,PO000659,P0348,1,99737.08,99737.08
POL0003687,PO000659,P0303,1,510527.41,510527.41
POL0003688,PO000659,P0342,116,100.31,11635.96
POL0003689,PO000660,P0188,60,20.82,1249.2
POL0003690,PO000660,P0355,21,21.46,450.66
POL0003691,PO000660,P0068,15,7.11,106.65
POL0003692,PO000660,P0394,28,10.89,304.92
POL0003693,PO000660,P0469,3,21.02,63.06
POL0003694,PO000660,P0402,6,7.59,45.54
POL0003695,PO000660,P0057,19,17.49,332.31
POL0003696,PO000660,P0337,31,10.26,318.06
POL0003697,PO000661,P0031,42,330.23,13869.66
POL0003698,PO000661,P0299,77,734.05,56521.85
POL0003699,PO000661,P0256,83,893.72,74178.76
POL0003700,PO000661,P0398,63,580.33,36560.79
POL0003701,PO000662,P0154,49,52.13,2554.37
POL0003702,PO000662,P0086,35,265.9,9306.5
POL0003703,PO000662,P0484,50,121.88,6094.0
POL0003704,PO000662,P0120,36,25.08,902.88
POL0003705,PO000662,P0388,13,28.25,367.25
POL0003706,PO000662,P0024,87,33.42,2907.54
POL0003707,PO000663,P0180,39,172.49,6727.11
POL0003708,PO000663,P0454,11,518.59,5704.49
POL0003709,PO000663,P0343,109,159.34,17368.06
POL0003710,PO000663,P0387,64,483.25,30928.0
POL0003711,PO000663,P0270,116,518.33,60126.28
POL0003712,PO000664,P0425,7,50.19,351.33
POL0003713,PO000664,P0081,24,12.35,296.4
POL0003714,PO000664,P0290,57,16.13,919.41
POL0003715,PO000664,P0027,1,14.01,14.01
POL0003716,PO000664,P0068,11,7.11,78.21
POL0003717,PO000664,P0402,4,7.59,30.36
POL0003718,PO000664,P0252,117,6.43,752.31
POL0003719,PO000664,P0450,54,6.83,368.82
POL0003720,PO000665,P0355,23,21.46,493.58
POL0003721,PO000665,P0481,25,21.5,537.5
POL0003722,PO000665,P0070,57,21.35,1216.95
POL0003723,PO000665,P0297,6,13.41,80.46
POL0003724,PO000665,P0252,130,6.43,835.9
POL0003725,PO000666,P0400,70,89.55,6268.5
POL0003726,PO000666,P0034,78,16.69,1301.82
POL0003727,PO000666,P0453,93,69.83,6494.19
POL0003728,PO000666,P0312,62,52.84,3276.08
POL0003729,PO000667,P0290,28,16.13,451.64
POL0003730,PO000667,P0394,43,10.89,468.27
POL0003731,PO000667,P0068,10,7.11,71.1
POL0003732,PO000667,P0311,131,199.22,26097.82
POL0003733,PO000667,P0362,131,18.51,2424.81
POL0003734,PO000667,P0167,20,24.83,496.6
POL0003735,PO000667,P0027,1,14.01,14.01
POL0003736,PO000668,P0083,1,124827.91,124827.91
POL0003737,PO000668,P0348,1,99737.08,99737.08
POL0003738,PO000668,P0340,1,171341.58,171341.58
POL0003739,PO000669,P0430,1,18504024.99,18504024.99
POL0003740,PO000669,P0339,1,95744.15,95744.15
POL0003741,PO000669,P0019,1,129009.25,129009.25
POL0003742,PO000670,P0054,35,5.4,189.0
POL0003743,PO000670,P0213,35,54.82,1918.7
POL0003744,PO000670,P0221,100,14.72,1472.0
POL0003745,PO000670,P0210,1,13.93,13.93
POL0003746,PO000671,P0488,25,147.18,3679.5
POL0003747,PO000671,P0052,133,237.49,31586.17
POL0003748,PO000671,P0399,35,434.36,15202.6
POL0003749,PO000671,P0500,30,207.94,6238.2
POL0003750,PO000671,P0352,26,264.47,6876.22
POL0003751,PO000671,P0413,22,347.0,7634.0
POL0003752,PO000671,P0386,105,384.7,40393.5
POL0003753,PO000671,P0216,77,426.43,32835.11
POL0003754,PO000672,P0373,62,377.15,23383.3
POL0003755,PO000672,P0137,33,1133.92,37419.36
POL0003756,PO000672,P0272,8,1391.11,11128.88
POL0003757,PO000672,P0429,78,444.14,34642.92
POL0003758,PO000673,P0117,74,17.83,1319.42
POL0003759,PO000673,P0228,50,61.44,3072.0
POL0003760,PO000673,P0379,9,16.01,144.09
POL0003761,PO000674,P0076,1,925559.17,925559.17
POL0003762,PO000674,P0013,1,271678.23,271678.23
POL0003763,PO000674,P0459,1,14328251.03,14328251.03
POL0003764,PO000674,P0122,1,123453.98,123453.98
POL0003765,PO000674,P0011,1,1359053.82,1359053.82
POL0003766,PO000674,P0173,1,180804.17,180804.17
POL0003767,PO000674,P0132,1,1357727.2,1357727.2
POL0003768,PO000674,P0207,1,177045.22,177045.22
POL0003769,PO000675,P0232,1,170440.95,170440.95
POL0003770,PO000675,P0194,1,164096.35,164096.35
POL0003771,PO000675,P0473,1,136303.54,136303.54
POL0003772,PO000675,P0288,1,102971.49,102971.49
POL0003773,PO000675,P0434,17,68.9,1171.3
POL0003774,PO000675,P0092,1,1691613.39,1691613.39
POL0003775,PO000676,P0424,43,51.61,2219.23
POL0003776,PO000676,P0489,31,11.19,346.89
POL0003777,PO000676,P0297,5,13.41,67.05
POL0003778,PO000676,P0466,21,6.35,133.35
POL0003779,PO000676,P0425,14,50.19,702.66
POL0003780,PO000676,P0406,55,9.98,548.9
POL0003781,PO000676,P0450,80,6.83,546.4
POL0003782,PO000676,P0311,142,199.22,28289.24
POL0003783,PO000677,P0473,1,128717.43,128717.43
POL0003784,PO000677,P0405,1,16714897.98,16714897.98
POL0003785,PO000677,P0439,1,185518.98,185518.98
POL0003786,PO000677,P0019,1,129009.25,129009.25
POL0003787,PO000678,P0329,56,1497.86,83880.16
POL0003788,PO000678,P0149,60,1377.89,82673.4
POL0003789,PO000678,P0282,88,396.39,34882.32
POL0003790,PO000678,P0256,38,789.44,29998.72
POL0003791,PO000678,P0066,11,385.3,4238.3
POL0003792,PO000678,P0195,42,944.97,39688.74
POL0003793,PO000678,P0107,13,635.72,8264.36
POL0003794,PO000679,P0320,1,50.65,50.65
POL0003795,PO000679,P0478,71,41.59,2952.89
POL0003796,PO000679,P0154,10,50.37,503.7
POL0003797,PO000680,P0260,1,10149453.62,10149453.62
POL0003798,PO000680,P0234,1,244883.64,244883.64
POL0003799,PO000680,P0197,1,11715603.24,11715603.24
POL0003800,PO000680,P0296,1,6347204.12,6347204.12
POL0003801,PO000680,P0233,1,714901.28,714901.28
POL0003802,PO000680,P0218,1,275606.55,275606.55
POL0003803,PO000681,P0484,55,121.88,6703.4
POL0003804,PO000681,P0202,105,68.38,7179.9
POL0003805,PO000681,P0345,64,15.99,1023.36
POL0003806,PO000681,P0154,49,52.13,2554.37
POL0003807,PO000681,P0120,9,25.08,225.72
POL0003808,PO000681,P0024,76,33.42,2539.92
POL0003809,PO000681,P0455,16,61.86,989.76
POL0003810,PO000681,P0326,45,55.97,2518.65
POL0003811,PO000682,P0434,70,76.55,5358.5
POL0003812,PO000682,P0118,10,53.71,537.1
POL0003813,PO000682,P0165,67,89.69,6009.23
POL0003814,PO000682,P0210,69,14.07,970.83
POL0003815,PO000682,P0244,13,40.79,530.27
POL0003816,PO000682,P0206,9,10.1,90.9
POL0003817,PO000682,P0015,28,226.35,6337.8
POL0003818,PO000683,P0491,1,214546.98,214546.98
POL0003819,PO000683,P0434,12,68.9,826.8
POL0003820,PO000683,P0365,1,13257784.06,13257784.06
POL0003821,PO000683,P0288,1,102971.49,102971.49
POL0003822,PO000683,P0384,1,161638.46,161638.46
POL0003823,PO000684,P0024,35,33.42,1169.7
POL0003824,PO000684,P0484,84,121.88,10237.92
POL0003825,PO000684,P0455,21,61.86,1299.06
POL0003826,PO000685,P0118,11,57.09,627.99
POL0003827,PO000685,P0280,5,75.54,377.7
POL0003828,PO000685,P0141,35,21.05,736.75
POL0003829,PO000685,P0291,6,26.78,160.68
POL0003830,PO000685,P0397,53,16.28,862.84
POL0003831,PO000686,P0160,1,311680.89,311680.89
POL0003832,PO000686,P0492,1,92716.74,92716.74
POL0003833,PO000686,P0099,1,15200778.78,15200778.78
POL0003834,PO000686,P0198,1,149119.0,149119.0
POL0003835,PO000687,P0149,51,1377.89,70272.39
POL0003836,PO000687,P0458,46,612.11,28157.06
POL0003837,PO000687,P0261,70,531.85,37229.5
POL0003838,PO000687,P0324,72,466.84,33612.48
POL0003839,PO000687,P0237,9,368.41,3315.69
POL0003840,PO000687,P0256,23,789.44,18157.12
POL0003841,PO000687,P0419,52,1373.67,71430.84
POL0003842,PO000688,P0018,1,142309.25,142309.25
POL0003843,PO000688,P0310,1,299619.57,299619.57
POL0003844,PO000688,P0301,1,11334160.16,11334160.16
POL0003845,PO000688,P0348,1,87262.95,87262.95
POL0003846,PO000688,P0120,112,26.83,3004.96
POL0003847,PO000688,P0119,1,123412.4,123412.4
POL0003848,PO000688,P0199,1,6727649.34,6727649.34
POL0003849,PO000689,P0387,29,483.25,14014.25
POL0003850,PO000689,P0216,66,426.43,28144.38
POL0003851,PO000689,P0349,4,394.27,1577.08
POL0003852,PO000689,P0352,90,264.47,23802.3
POL0003853,PO000689,P0319,12,68.47,821.64
POL0003854,PO000690,P0026,27,242.51,6547.77
POL0003855,PO000690,P0399,48,434.36,20849.28
POL0003856,PO000690,P0035,78,351.44,27412.32
POL0003857,PO000690,P0050,2,251.12,502.24
POL0003858,PO000690,P0064,30,532.78,15983.4
POL0003859,PO000690,P0343,29,159.34,4620.86
POL0003860,PO000691,P0007,1,115484.88,115484.88
POL0003861,PO000691,P0374,1,863078.52,863078.52
POL0003862,PO000691,P0279,1,8914013.21,8914013.21
POL0003863,PO000691,P0095,1,149209.8,149209.8
POL0003864,PO000692,P0101,1,296659.89,296659.89
POL0003865,PO000692,P0238,1,1418008.28,1418008.28
POL0003866,PO000692,P0341,1,18375992.32,18375992.32
POL0003867,PO000692,P0374,1,923366.05,923366.05
POL0003868,PO000693,P0193,18,607.72,10938.96
POL0003869,PO000693,P0073,67,481.92,32288.64
POL0003870,PO000693,P0323,101,257.07,25964.07
POL0003871,PO000693,P0398,48,580.33,27855.84
POL0003872,PO000693,P0183,33,602.01,19866.33
POL0003873,PO000693,P0246,1,47.69,47.69
POL0003874,PO000693,P0031,64,330.23,21134.72
POL0003875,PO000694,P0114,62,1261.73,78227.26
POL0003876,PO000694,P0140,25,232.75,5818.75
POL0003877,PO000694,P0401,16,1345.51,21528.16
POL0003878,PO000694,P0031,39,330.23,12878.97
POL0003879,PO000694,P0155,103,1058.72,109048.16
POL0003880,PO000694,P0116,116,331.59,38464.44
POL0003881,PO000694,P0003,73,689.12,50305.76
POL0003882,PO000694,P0137,36,1133.92,40821.12
POL0003883,PO000695,P0221,66,14.72,971.52
POL0003884,PO000695,P0360,25,24.62,615.5
POL0003885,PO000695,P0302,67,28.25,1892.75
POL0003886,PO000696,P0068,25,7.11,177.75
POL0003887,PO000696,P0297,3,13.41,40.23
POL0003888,PO000696,P0070,62,21.35,1323.7
POL0003889,PO000696,P0192,7,41.51,290.57
POL0003890,PO000696,P0337,59,10.26,605.34
POL0003891,PO000696,P0081,19,12.35,234.65
POL0003892,PO000696,P0252,46,6.43,295.78
POL0003893,PO000696,P0062,36,15.86,570.96
POL0003894,PO000697,P0306,1,163911.49,163911.49
POL0003895,PO000697,P0053,1,18867694.61,18867694.61
POL0003896,PO000697,P0335,1,1405336.51,1405336.51
POL0003897,PO000697,P0090,1,987330.06,987330.06
POL0003898,PO000697,P0404,1,114276.63,114276.63
POL0003899,PO000697,P0485,1,134510.18,134510.18
POL0003900,PO000697,P0030,1,298955.3,298955.3
POL0003901,PO000697,P0101,1,296659.89,296659.89
POL0003902,PO000698,P0108,26,68.68,1785.68
POL0003903,PO000698,P0144,22,100.78,2217.16
POL0003904,PO000698,P0250,99,41.7,4128.3
POL0003905,PO000698,P0174,66,80.07,5284.62
POL0003906,PO000698,P0038,47,13.94,655.18
POL0003907,PO000698,P0087,95,68.28,6486.6
POL0003908,PO000698,P0085,131,6.98,914.38
POL0003909,PO000698,P0390,26,52.04,1353.04
POL0003910,PO000699,P0208,121,731.05,88457.05
POL0003911,PO000699,P0015,14,216.27,3027.78
POL0003912,PO000699,P0427,5,447.28,2236.4
POL0003913,PO000699,P0157,44,714.97,31458.68
POL0003914,PO000699,P0272,17,1552.7,26395.9
POL0003915,PO000699,P0271,68,829.34,56395.12
POL0003916,PO000700,P0086,24,265.9,6381.6
POL0003917,PO000700,P0120,28,25.08,702.24
POL0003918,PO000700,P0154,73,52.13,3805.49
POL0003919,PO000700,P0364,99,150.42,14891.58
POL0003920,PO000700,P0326,29,55.97,1623.13
POL0003921,PO000700,P0455,25,61.86,1546.5
POL0003922,PO000700,P0388,7,28.25,197.75
POL0003923,PO000701,P0469,7,21.02,147.14
POL0003924,PO000701,P0489,13,11.19,145.47
POL0003925,PO000701,P0057,26,17.49,454.74
POL0003926,PO000701,P0362,74,18.51,1369.74
POL0003927,PO000701,P0297,7,13.41,93.87
POL0003928,PO000701,P0290,37,16.13,596.81
POL0003929,PO000702,P0132,1,1284829.08,1284829.08
POL0003930,PO000702,P0197,1,12147612.44,12147612.44
POL0003931,PO000702,P0301,1,10487021.42,10487021.42
POL0003932,PO000702,P0317,33,256.89,8477.37
POL0003933,PO000702,P0405,1,16714897.98,16714897.98
POL0003934,PO000702,P0354,1,642479.54,642479.54
POL0003935,PO000702,P0278,1,16182712.54,16182712.54
POL0003936,PO000702,P0044,1,202920.11,202920.11
POL0003937,PO000703,P0284,83,1446.64,120071.12
POL0003938,PO000703,P0437,24,20.33,487.92
POL0003939,PO000703,P0261,59,584.13,34463.67
POL0003940,PO000703,P0003,28,689.12,19295.36
POL0003941,PO000703,P0010,23,294.84,6781.32
POL0003942,PO000703,P0170,26,862.82,22433.32
POL0003943,PO000703,P0429,63,444.14,27980.82
POL0003944,PO000703,P0037,48,1694.15,81319.2
POL0003945,PO000704,P0197,1,12147612.44,12147612.44
POL0003946,PO000704,P0251,1,305081.47,305081.47
POL0003947,PO000704,P0354,1,642479.54,642479.54
POL0003948,PO000705,P0291,36,26.81,965.16
POL0003949,PO000705,P0479,14,19.36,271.04
POL0003950,PO000705,P0382,77,90.14,6940.78
POL0003951,PO000706,P0375,1,765353.58,765353.58
POL0003952,PO000706,P0132,1,1284829.08,1284829.08
POL0003953,PO000706,P0296,1,6979715.55,6979715.55
POL0003954,PO000706,P0079,1,1090663.02,1090663.02
POL0003955,PO000707,P0430,1,18504024.99,18504024.99
POL0003956,PO000707,P0234,1,222726.76,222726.76
POL0003957,PO000707,P0132,1,1284829.08,1284829.08
POL0003958,PO000707,P0361,1,211824.36,211824.36
POL0003959,PO000707,P0059,1,133775.18,133775.18
POL0003960,PO000707,P0220,1,7853699.02,7853699.02
POL0003961,PO000708,P0496,66,79.97,5278.02
POL0003962,PO000708,P0236,38,5.46,207.48
POL0003963,PO000708,P0444,136,83.85,11403.6
POL0003964,PO000708,P0356,89,121.36,10801.04
POL0003965,PO000708,P0495,95,68.1,6469.5
POL0003966,PO000709,P0279,1,8024840.53,8024840.53
POL0003967,PO000709,P0018,1,152039.28,152039.28
POL0003968,PO000709,P0191,21,51.19,1074.99
POL0003969,PO000709,P0092,1,1497217.83,1497217.83
POL0003970,PO000709,P0218,1,275606.55,275606.55
POL0003971,PO000709,P0347,1,325088.96,325088.96
POL0003972,PO000709,P0234,1,244883.64,244883.64
POL0003973,PO000709,P0348,1,92635.01,92635.01
POL0003974,PO000710,P0462,1,151623.95,151623.95
POL0003975,PO000710,P0019,1,129009.25,129009.25
POL0003976,PO000710,P0148,1,15834134.75,15834134.75
POL0003977,PO000710,P0310,1,282029.61,282029.61
POL0003978,PO000710,P0361,1,211824.36,211824.36
POL0003979,PO000710,P0211,1,161121.08,161121.08
POL0003980,PO000711,P0463,27,31.32,845.64
POL0003981,PO000711,P0139,62,8.25,511.5
POL0003982,PO000711,P0331,53,10.82,573.46
POL0003983,PO000712,P0275,32,627.32,20074.24
POL0003984,PO000712,P0073,18,530.39,9547.02
POL0003985,PO000712,P0257,65,785.22,51039.3
POL0003986,PO000713,P0007,1,126932.53,126932.53
POL0003987,PO000713,P0194,1,164096.35,164096.35
POL0003988,PO000713,P0018,1,142309.25,142309.25
POL0003989,PO000713,P0340,1,156840.33,156840.33
POL0003990,PO000714,P0018,1,142309.25,142309.25
POL0003991,PO000714,P0473,1,136303.54,136303.54
POL0003992,PO000714,P0354,1,696871.38,696871.38
POL0003993,PO000714,P0051,1,1063912.3,1063912.3
POL0003994,PO000714,P0128,1,16961732.74,16961732.74
POL0003995,PO000714,P0340,1,156840.33,156840.33
POL0003996,PO000714,P0078,1,713152.81,713152.81
POL0003997,PO000715,P0044,1,202920.11,202920.11
POL0003998,PO000715,P0160,1,312576.71,312576.71
POL0003999,PO000715,P0082,1,116684.37,116684.37
POL0004000,PO000715,P0013,1,274511.39,274511.39
POL0004001,PO000715,P0354,1,642479.54,642479.54
POL0004002,PO000716,P0066,23,420.86,9679.78
POL0004003,PO000716,P0262,42,475.21,19958.82
POL0004004,PO000716,P0435,26,829.53,21567.78
POL0004005,PO000716,P0486,22,1122.26,24689.72
POL0004006,PO000716,P0255,105,425.17,44642.85
POL0004007,PO000716,P0426,82,709.42,58172.44
POL0004008,PO000716,P0112,4,640.28,2561.12
POL0004009,PO000717,P0381,31,216.39,6708.09
POL0004010,PO000717,P0436,22,15.81,347.82
POL0004011,PO000717,P0441,27,49.17,1327.59
POL0004012,PO000718,P0492,1,92716.74,92716.74
POL0004013,PO000718,P0151,118,41.42,4887.56
POL0004014,PO000718,P0105,1,1268415.26,1268415.26
POL0004015,PO000718,P0301,1,10892109.79,10892109.79
POL0004016,PO000718,P0460,1,567489.58,567489.58
POL0004017,PO000718,P0278,1,15161369.91,15161369.91
POL0004018,PO000719,P0286,56,63.39,3549.84
POL0004019,PO000719,P0264,106,18.96,2009.76
POL0004020,PO000719,P0466,28,6.35,177.8
POL0004021,PO000719,P0469,6,21.02,126.12
POL0004022,PO000719,P0406,50,9.98,499.0
POL0004023,PO000719,P0029,36,14.89,536.04
POL0004024,PO000719,P0138,12,55.62,667.44
POL0004025,PO000719,P0465,9,7.62,68.58
POL0004026,PO000720,P0469,9,21.02,189.18
POL0004027,PO000720,P0407,20,14.25,285.0
POL0004028,PO000720,P0406,26,9.98,259.48
POL0004029,PO000720,P0188,66,20.82,1374.12
POL0004030,PO000720,P0056,26,4.94,128.44
POL0004031,PO000720,P0489,36,11.19,402.84
POL0004032,PO000720,P0029,35,14.89,521.15
POL0004033,PO000721,P0455,45,61.74,2778.3
POL0004034,PO000721,P0086,21,266.01,5586.21
POL0004035,PO000721,P0441,21,49.17,1032.57
POL0004036,PO000721,P0381,11,216.39,2380.29
POL0004037,PO000721,P0259,24,221.66,5319.84
POL0004038,PO000722,P0428,14,102.34,1432.76
POL0004039,PO000722,P0127,1,15001207.68,15001207.68
POL0004040,PO000722,P0375,1,765353.58,765353.58
POL0004041,PO000722,P0245,1,77792.7,77792.7
POL0004042,PO000723,P0420,1,221435.23,221435.23
POL0004043,PO000723,P0348,1,87262.95,87262.95
POL0004044,PO000723,P0077,1,131377.13,131377.13
POL0004045,PO000723,P0078,1,713152.81,713152.81
POL0004046,PO000723,P0051,1,1063912.3,1063912.3
POL0004047,PO000723,P0013,1,263476.96,263476.96
POL0004048,PO000724,P0212,81,420.2,34036.2
POL0004049,PO000724,P0045,79,374.69,29600.51
POL0004050,PO000724,P0309,35,750.41,26264.35
POL0004051,PO000724,P0114,105,1261.73,132481.65
POL0004052,PO000724,P0140,51,232.75,11870.25
POL0004053,PO000725,P0180,77,172.49,13281.73
POL0004054,PO000725,P0410,39,591.57,23071.23
